,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,tree 10,tree 11,tree 12,tree 13,tree 14,tree 15,tree 16,tree 17,tree 18,tree 19,tree 20,tree 21,tree 22,tree 23,tree 24,tree 25,tree 26,tree 27,tree 28,tree 29,tree 30,tree 31,tree 32,tree 33,tree 34,tree 35,tree 36,tree 37,tree 38,tree 39,tree 40,tree 41,tree 42,tree 43,tree 44,tree 45,tree 46,tree 47,tree 48,tree 49,tree 50,tree 51,tree 52,tree 53,tree 54,tree 55,tree 56,tree 57,tree 58,tree 59,tree 60,tree 61,tree 62,tree 63,tree 64,tree 65,tree 66,tree 67,tree 68,tree 69,tree 70,tree 71,tree 72,tree 73,tree 74,tree 75,tree 76,tree 77,tree 78,tree 79,tree 80,tree 81,tree 82,tree 83,tree 84,tree 85,tree 86,tree 87,tree 88,tree 89,tree 90,tree 91,tree 92,tree 93,tree 94,tree 95,tree 96,tree 97,tree 98,tree 99,tree 100,Average
Amyelois_transitella,-0.008533863,-0.00238658,-0.011951564,-0.007926232,-0.01082803,-0.005339093,-0.012390727,-0.005738322,-0.030504114,-0.007283357,-0.009905832,-0.004720169,-0.004912649,-0.005400556,-0.01268386,-0.002281983,-0.010370217,-0.002501314,0.002153041,-0.003190168,-0.004060756,-0.009438596,-0.007123693,0.007941014,-0.002502173,-0.003205043,-0.001849518,-0.002499576,-0.005418952,-0.007272628,-0.001090492,-0.000392623,-0.005815727,-0.000822424,-0.00182006,-0.007926827,-0.004756827,-0.027148753,-0.00156474,-0.005569878,0.000546685,-0.023830951,-0.005664367,-0.004303777,-0.00756824,0.001025153,-0.005183285,-0.021888636,-0.008145219,-0.004840621,-0.004414435,-0.005620181,-0.00164007,-0.005985898,-0.008784397,-0.003892127,-0.00411238,-0.036296988,-0.003286724,-0.006612293,-0.004470489,-0.004208592,-0.003178572,-0.003291777,-0.057412729,-0.0081573,-0.008625752,-0.009709223,-0.004130524,-0.051176737,-0.006511896,-0.008873961,-0.010706806,-0.004917863,0.001339108,-0.012356082,-0.006551688,-0.005848326,0.003491783,-0.007858863,-0.004754112,0.003119408,-0.005026937,-0.001031031,-0.001747661,-0.006310691,-0.004775265,-0.00288701,-0.00371329,-0.001657825,-0.00744478,-0.002536892,-0.0080556,-0.004151142,-0.001766791,-0.003620001,-0.000338403,-0.00529035,-0.011768454,-0.005579447,-0.007020252
Plodia_interpunctella,-0.008533863,-0.00238658,-0.003201874,-0.000676396,-0.01082803,-0.005339093,-0.012390727,-0.005738322,-0.035873189,-0.003727014,-0.009905832,-0.004720169,0.008283968,-0.002418508,-0.009076395,0.001204863,-0.00610889,-0.002501314,0.002153041,-0.000824193,-0.004060756,-0.009438596,-0.007123693,-0.028386422,0.001663844,-0.003205043,-0.001849518,0.002823679,0.002671945,0.000220907,0.004540748,0.003274987,-0.005815727,-0.000822424,-0.00182006,-0.007926827,-0.004756827,-0.042761345,0.003292458,-4.47E-05,0.000546685,-0.026944764,-0.005664367,-0.004303777,-0.00756824,0.001025153,-0.005183285,-0.021888636,-0.008145219,-0.006596674,2.88E-05,-0.005620181,-0.00164007,-0.005985898,-0.004419857,-0.003892127,0.002134608,-0.036296988,-0.003286724,-0.006612293,-0.004470489,-0.004208592,0.002428713,-0.003291777,-0.057412729,-0.0081573,-0.008625753,-0.009709223,-0.004130524,-0.051176737,0.016206061,-0.008873961,-0.009729319,-0.000505285,0.007383269,-0.001821992,0.000183393,-0.005848326,0.003491783,-0.007858863,-0.004754112,0.003119408,0.002226566,0.004121366,-0.001747661,-0.006310691,-0.004775265,-0.00288701,-0.00371329,0.000571617,-0.00744478,0.004500008,-0.000811429,-0.004151142,-0.001766791,0.000846619,-0.000338403,-0.00529035,-0.002600607,0.012837842,-0.005369415
Galleria_mellonella,-0.005047602,0.007800245,-0.011882013,-0.012547383,-0.019058477,-0.01618737,-0.004429856,-0.015895264,-0.035873189,-0.028683408,0.002635306,0.001642755,-0.034935604,-0.024296193,-0.017272998,-0.051432005,-0.023632927,0.002756639,0.007845835,-0.01412298,0.006321535,-0.011879144,-0.012362904,-0.028386422,-0.011752466,-0.013515332,-0.03600801,-0.015137872,-0.039109773,-0.016345133,-0.010714102,-0.009621624,-0.00089262,0.001566796,-0.074564131,-0.011070719,-0.02606176,-0.042761345,-0.015447738,-0.014195928,0.005872657,-0.026944764,0.008731925,4.98E-05,-0.01389353,-0.016430967,-0.026695032,-0.010646634,-0.002661511,-0.006596674,-0.049949898,-0.003807614,0.001447147,-0.000397279,-0.018821984,-0.028454897,-0.036877687,-0.009788491,-0.014461537,0.003386872,-0.028907326,-0.000610009,-0.044471323,-0.028327629,-0.022406889,-0.007087064,0.001017063,-0.004918409,0.005628929,-0.000961305,-0.001409283,-0.026140617,-0.009729319,-0.030419852,-0.01999936,-0.015030058,-0.012651176,-0.013535509,-0.016795426,-0.00810721,0.00335078,0.015266851,-0.040546896,-0.009707204,-1.56E-06,0.000942736,-0.049246756,-0.020983426,0.008367712,-0.016778982,-0.034892212,-0.022813527,-0.01457307,0.007325422,0.004419966,-0.044872904,0.005091079,-0.03478472,-0.013072735,-0.036250264,-0.015001168
Heliconius_melpomene,-0.02884183,-0.023462962,-0.028142695,-0.028421519,-0.044866952,-0.027743539,-0.024651764,-0.027761892,-0.008134268,-0.033094653,-0.057508817,-0.037896832,-0.042405445,-0.025182597,-0.035986819,-0.051432005,-0.029941808,-0.025208156,-0.034344285,-0.0277938,-0.028776072,-0.02479098,-0.020612983,-0.03896154,-0.025661128,-0.039741978,-0.063699381,-0.029037931,-0.049591312,-0.030184107,-0.029508375,-0.030087923,-0.026325125,-0.019683481,-0.074564131,-0.045897407,-0.034363345,-0.004019632,-0.037127472,-0.042786838,-0.021923514,-0.007933075,-0.032852191,-0.029622691,-0.039991513,-0.032602138,-0.035534044,-0.049182293,-0.025827487,-0.022886963,-0.049949898,-0.028624596,-0.039149458,-0.05033574,-0.027913628,-0.033645935,-0.036877687,-0.032262421,-0.028758255,-0.031267684,-0.032967509,-0.040211241,-0.051044616,-0.031921289,-0.008821186,-0.056895568,-0.026673869,-0.026758958,-0.037264922,-0.000961305,-0.029559716,-0.033885369,-0.02015017,-0.040667415,-0.030577335,-0.033979465,-0.022473975,-0.053432575,-0.031777915,-0.034519266,-0.028474622,-0.029497096,-0.054756905,-0.025628256,-0.035229279,-0.025544103,-0.049246756,-0.027748066,-0.056552064,-0.038153368,-0.048792719,-0.031253738,-0.028278409,-0.038167384,-0.04659523,-0.05347999,-0.047229532,-0.035860126,-0.032575907,-0.045847451,-0.034188397
Phoebis_sennae,-0.040251256,-0.035943419,-0.037794803,-0.039244855,-0.065081306,-0.046476529,-0.043191275,-0.034727488,-0.008134268,-0.033094653,-0.057508817,-0.042235639,-0.042405445,-0.025182597,-0.05185939,-0.045691171,-0.029941808,-0.029417601,-0.034344285,-0.034464315,-0.032909789,-0.030075908,-0.035132756,-0.047224479,-0.035087651,-0.039741978,-0.063699381,-0.033762564,-0.049591312,-0.049854817,-0.03098455,-0.032978195,-0.026325125,-0.020369996,-0.036502763,-0.045897407,-0.034363345,-0.004019632,-0.037127472,-0.042786838,-0.031026609,-0.007933075,-0.045965135,-0.046685829,-0.049141606,-0.03270569,-0.035534044,-0.049182293,-0.025827487,-0.031965795,-0.035735946,-0.038540036,-0.039149458,-0.05033574,-0.027913628,-0.033645935,-0.032973832,-0.034954316,-0.050021596,-0.037409421,-0.032967509,-0.040211241,-0.051044616,-0.031921289,-0.008821186,-0.056895568,-0.026673869,-0.026758958,-0.037264922,0.002367166,-0.034095003,-0.033885369,-0.028177056,-0.040667415,-0.030577335,-0.043362066,-0.025557015,-0.053432575,-0.031777915,-0.034519266,-0.046606984,-0.039975453,-0.054756905,-0.032473769,-0.042789692,-0.037514062,-0.047358709,-0.027748066,-0.056552064,-0.047062217,-0.048792719,-0.031253738,-0.03270386,-0.038167384,-0.04659523,-0.05347999,-0.047229532,-0.035860126,-0.042658982,-0.045847451,-0.037637443
Vanessa_tameamea,-0.040251256,-0.035943419,-0.037794803,-0.039244855,-0.065081306,-0.046476529,-0.043191275,-0.034727488,-0.011389793,-0.012737654,-0.020608572,-0.042235639,-0.020195957,-0.016783437,-0.05185939,-0.032046748,-0.012229826,-0.029417601,-0.022335999,-0.034464315,-0.032909789,-0.030075908,-0.035132756,-0.047224479,-0.035087651,-0.024688617,-0.016737069,-0.033762564,-0.027852868,-0.049854817,-0.03098455,-0.032978195,-0.018010642,-0.020369996,-0.02458912,-0.026059474,-0.016286561,-0.000564226,-0.02042072,-0.031820584,-0.031026609,-0.012144326,-0.045965135,-0.046685829,-0.049141606,-0.03270569,-0.018085695,-0.034678385,-0.023546154,-0.031965795,-0.020281172,-0.038540036,-0.029109322,-0.022006525,-0.013548779,-0.014260617,-0.016046909,-0.034954316,-0.050021596,-0.037409421,-0.012892769,-0.029198833,-0.013635308,-0.022289547,-0.000601319,-0.029391135,-0.024496353,-0.018808545,-0.034567644,-0.017351599,-0.034095003,-0.013933474,-0.028177056,-0.020303121,-0.016470278,-0.043362066,-0.025557015,-0.028769675,-0.02195178,-0.033935853,-0.046606984,-0.039975453,-0.033864048,-0.032473769,-0.042789692,-0.037514062,-0.022024374,-0.014744379,-0.027103773,-0.047062217,-0.017843316,-0.021217297,-0.03270386,-0.028139499,-0.032083668,-0.017039841,-0.028443722,-0.019178912,-0.042658982,-0.019256026,-0.028790626
Bicyclus_anynana,-0.016228529,-0.013065639,-0.013322075,-0.013180888,-0.013509837,-0.016789179,-0.011239887,-0.014310149,-0.019057742,-0.016811807,-0.018190806,-0.01394805,-0.020178665,-0.016783437,-0.019076393,-0.016581105,-0.015822095,-0.015541166,-0.021017717,-0.015534006,-0.014642764,-0.012131766,-0.01193375,-0.016790009,-0.012641241,-0.013332318,-0.018442738,-0.016086208,-0.011329532,-0.018525005,-0.014494574,-0.016675771,-0.01378862,-0.015998346,-0.022969322,-0.014332391,-0.017956028,-0.013812153,-0.015197506,-0.014348717,-0.013554454,-0.012606188,-0.017661157,-0.019606784,-0.020231979,-0.025192352,-0.018085695,-0.016240119,-0.016421674,-0.030257812,-0.020281172,-0.016049165,-0.014909209,-0.012279411,-0.014139668,-0.013219329,-0.015562948,-0.016468018,-0.014347694,-0.013532859,-0.017660756,-0.016415823,-0.012838138,-0.017201881,-0.013174452,-0.012784042,-0.012952686,-0.019821581,-0.013601151,-0.017351599,-0.021155312,-0.014680307,-0.012821686,-0.017838028,-0.016470278,-0.018993944,-0.014351795,-0.017282652,-0.016852589,-0.015989121,-0.014226455,-0.015977188,-0.012045975,-0.01361014,-0.017624544,-0.020708273,-0.0213105,-0.018604303,-0.013385872,-0.019495185,-0.015046042,-0.021217297,-0.015948519,-0.012899123,-0.017074317,-0.018704942,-0.023972404,-0.019178912,-0.013974921,-0.015950911,-0.016274593
Danaus_plexippus,-0.016228529,-0.013065639,-0.013322075,-0.013180888,-0.013509837,-0.016789179,-0.011239887,-0.014310149,-0.019057742,-0.016811807,-0.018190806,-0.01394805,-0.020178665,-0.046798851,-0.019076393,-0.016581105,-0.015822095,-0.021057322,-0.021017717,-0.015534006,-0.014642764,-0.013114658,-0.01193375,-0.016790009,-0.012641241,-0.014916224,-0.018442738,-0.016086208,-0.011329532,-0.018525005,-0.014494574,-0.016675771,-0.01378862,-0.015998346,-0.022969322,-0.014332391,-0.017956028,-0.013812153,-0.015197506,-0.014348717,-0.013554454,-0.012606188,-0.017661157,-0.019606784,-0.020231979,-0.025192352,-0.027933831,-0.016240119,-0.016421674,-0.030257812,-0.06355312,-0.016049165,-0.014909209,-0.012279411,-0.014139668,-0.013219329,-0.015562948,-0.016468018,-0.014347694,-0.013532859,-0.017660756,-0.016415823,-0.012838138,-0.017201881,-0.013174452,-0.012784042,-0.012952686,-0.019821581,-0.013601151,-0.015596089,-0.021155312,-0.014680307,-0.012821686,-0.017838028,-0.051108853,-0.018993944,-0.014351795,-0.017282652,-0.016852589,-0.015989121,-0.014226455,-0.015977188,-0.012045975,-0.01361014,-0.017624544,-0.020708273,-0.0213105,-0.018604303,-0.013385872,-0.019495185,-0.015046042,-0.025502071,-0.015948519,-0.012899123,-0.017074317,-0.018704942,-0.023972404,-0.036709457,-0.013974921,-0.015950911,-0.017733761
Papilio_glaucus,-0.058968796,-0.069563679,-0.051335693,-0.049346379,-0.04297367,-0.049071181,-0.053327856,-0.028359543,-0.034947583,-0.038039301,-0.04986531,-0.049019252,-0.059723475,-0.080664307,-0.03274158,-0.028676469,-0.039675144,-0.054608312,-0.048224492,-0.05965848,-0.052393845,-0.031079112,-0.037358813,-0.044466676,-0.025559029,-0.05703838,-0.047042382,-0.043176211,-0.051004084,-0.036393569,-0.031190412,-0.064877572,-0.029448911,-0.047890378,-0.043548115,-0.044609931,-0.037959295,-0.047280185,-0.049768729,-0.040497903,-0.044844965,-0.051682413,-0.040848212,-0.058114253,-0.041223671,-0.042476991,-0.133535432,-0.041007407,-0.036139735,-0.044285027,-0.139500678,-0.036816757,-0.039457426,-0.032373737,-0.037747564,-0.030817475,-0.05337295,-0.026689928,-0.034582103,-0.02628439,-0.037830483,-0.043741132,-0.046216929,-0.047393654,-0.049150247,-0.048053956,-0.041091136,-0.044318388,-0.046787305,-0.057397676,-0.054329792,-0.03887769,-0.041496259,-0.043381785,-0.123905361,-0.039131289,-0.036294799,-0.0655683,-0.045978727,-0.045143196,-0.03718906,-0.051883704,-0.043163151,-0.051879242,-0.031303548,-0.02800822,-0.070892751,-0.040466847,-0.039147984,-0.034195277,-0.051015026,-0.10540161,-0.039656312,-0.055040589,-0.036065305,-0.034017146,-0.04036959,-0.125939733,-0.06350189,-0.028178358,-0.048365786
Papilio_machaon,-0.102113948,-0.113428958,-0.102382614,-0.067011744,-0.06973457,-0.102182477,-0.092607185,-0.078072324,-0.159969428,-0.071990948,-0.141966364,-0.085494697,-0.109293018,-0.080664307,-0.070614872,-0.057434889,-0.065799756,-0.151302835,-0.078925158,-0.144969003,-0.104008627,-0.070741838,-0.076876416,-0.069155247,-0.158578045,-0.10952348,-0.198269185,-0.085674851,-0.107080857,-0.056418919,-0.104991894,-0.109709676,-0.128162744,-0.098363405,-0.132329466,-0.104633378,-0.064175116,-0.149184669,-0.100130138,-0.069838769,-0.112773698,-0.126060403,-0.130137758,-0.143013514,-0.075257848,-0.142082911,-0.133535432,-0.119269333,-0.070786466,-0.110778106,-0.139500678,-0.092391127,-0.1001991,-0.165861206,-0.093681629,-0.084051945,-0.189125266,-0.082393462,-0.128015892,-0.10302839,-0.128121373,-0.129193943,-0.07527725,-0.101388363,-0.075424217,-0.073408102,-0.086269056,-0.123419901,-0.107381572,-0.140213583,-0.126671656,-0.066442108,-0.115356485,-0.092542862,-0.123905361,-0.077712704,-0.074741103,-0.147931881,-0.092537385,-0.120893338,-0.104717433,-0.077009189,-0.096072108,-0.078388793,-0.093313877,-0.059994505,-0.158521557,-0.151101781,-0.086484507,-0.102162282,-0.089636578,-0.10540161,-0.072362471,-0.119924556,-0.088958434,-0.064865696,-0.082946165,-0.125939733,-0.098714363,-0.149703451,-0.104708013
Papilio_xuthus,-0.102113948,-0.113428958,-0.102382614,-0.067011744,-0.06973457,-0.102182477,-0.092607185,-0.078072324,-0.159969428,-0.071990948,-0.141966364,-0.085494697,-0.109293018,-0.067930612,-0.070614872,-0.057434889,-0.065799756,-0.151302835,-0.078925158,-0.144969003,-0.104008627,-0.070741838,-0.076876416,-0.069155247,-0.158578045,-0.10952348,-0.198269185,-0.085674851,-0.107080857,-0.056418919,-0.104991894,-0.109709676,-0.128162744,-0.098363405,-0.132329466,-0.104633378,-0.064175116,-0.149184669,-0.100130138,-0.069838769,-0.112773698,-0.126060403,-0.130137758,-0.143013514,-0.075257848,-0.142082911,-0.051128372,-0.119269333,-0.070786466,-0.110778106,-0.102895668,-0.092391127,-0.1001991,-0.165861206,-0.093681629,-0.084051945,-0.189125266,-0.082393462,-0.128015892,-0.10302839,-0.128121373,-0.129193943,-0.07527725,-0.101388363,-0.075424217,-0.073408102,-0.086269056,-0.123419901,-0.107381572,-0.140213583,-0.126671656,-0.066442108,-0.115356485,-0.092542862,-0.075172672,-0.077712704,-0.074741103,-0.147931881,-0.092537385,-0.120893338,-0.104717433,-0.077009189,-0.096072108,-0.078388793,-0.093313877,-0.059994505,-0.158521557,-0.151101781,-0.086484507,-0.102162282,-0.089636578,-0.075598358,-0.072362471,-0.119924556,-0.088958434,-0.064865696,-0.082946165,-0.093785835,-0.098714363,-0.149703451,-0.102283657
Papilio_polytes,-0.07894783,-0.094043925,-0.074675166,-0.054692254,-0.051964211,-0.06836258,-0.06222861,-0.045513881,-0.082846586,-0.04680238,-0.098841585,-0.071645075,-0.07152794,-0.01311777,-0.038743616,-0.039632772,-0.047119902,-0.102332301,-0.067042615,-0.090453832,-0.068109233,-0.042469129,-0.051439016,-0.060807455,-0.058421616,-0.077279168,-0.122045003,-0.070481911,-0.062766743,-0.042863767,-0.076876761,-0.087002341,-0.055806108,-0.0704603,-0.094748108,-0.06830484,-0.046370506,-0.06073987,-0.070387515,-0.057231031,-0.084003959,-0.083587206,-0.106069912,-0.094652596,-0.046260958,-0.064033061,-0.013450958,-0.060817515,-0.061763622,-0.065225263,-0.010601542,-0.058219767,-0.060135873,-0.060425682,-0.050422322,-0.037436665,-0.074998932,-0.03592738,-0.067694554,-0.064164525,-0.094730855,-0.077056232,-0.054370615,-0.073183476,-0.063576666,-0.066875522,-0.050960886,-0.079048108,-0.074820793,-0.089089598,-0.082810173,-0.057925544,-0.06854471,-0.069058163,-0.015109734,-0.051444856,-0.059484817,-0.100627724,-0.065582647,-0.073170886,-0.047559802,-0.061642459,-0.071042406,-0.057099516,-0.05194507,-0.035611405,-0.109136357,-0.073118238,-0.052189478,-0.084075342,-0.067688311,-0.015797681,-0.057259197,-0.080112925,-0.054754621,-0.041177727,-0.046504426,-0.013792596,-0.071488834,-0.044030589,-0.063485365
Aedes_aegypti,-0.036997698,-0.055519433,-0.045642588,-0.062438429,-0.05567245,-0.035137914,-0.043629754,-0.033672892,-0.063155187,-0.042093183,-0.039630179,-0.038564541,-0.047289986,-0.042196309,-0.051321872,-0.03872276,-0.047407338,-0.06466066,-0.038365227,-0.028642565,-0.052297034,-0.041088779,-0.075215586,-0.068529699,-0.035837655,-0.069654418,-0.046897598,-0.072518498,-0.066975392,-0.061984538,-0.038471111,-0.050971771,-0.060466428,-0.035042204,-0.085299699,-0.047658203,-0.057242709,-0.041667624,-0.047741316,-0.054879424,-0.055277452,-0.044878863,-0.03764531,-0.055521304,-0.038741294,-0.052210738,-0.068632803,-0.055174234,-0.045677349,-0.053350955,-0.085000427,-0.063288007,-0.069806702,-0.064909136,-0.045513658,-0.037283113,-0.05871767,-0.046562283,-0.058095024,-0.044711116,-0.047707394,-0.043870592,-0.045932502,-0.048323349,-0.041207755,-0.04430192,-0.037330887,-0.07319467,-0.048837719,-0.05921052,-0.064489034,-0.067008298,-0.054964536,-0.035303119,-0.065174932,-0.07459128,-0.069545595,-0.038463767,-0.045881705,-0.039521569,-0.050154739,-0.045948654,-0.044056705,-0.049644839,-0.054210753,-0.045830164,-0.042280121,-0.05392147,-0.042106931,-0.063306546,-0.062721602,-0.054947881,-0.054102024,-0.049738287,-0.035504732,-0.061788863,-0.095647237,-0.056340679,-0.065164004,-0.06427847,-0.052387539
Aedes_albopictus,-0.036997698,-0.055519433,-0.045642588,-0.062438429,-0.05567245,-0.035137914,-0.043629754,-0.033672892,-0.063155187,-0.042093183,-0.039630179,-0.038564541,-0.047289986,-0.042196309,-0.051321872,-0.03872276,-0.047407338,-0.06466066,-0.038365227,-0.028642565,-0.052297034,-0.041088779,-0.075215586,-0.068529699,-0.035837655,-0.069654418,-0.046897598,-0.072518498,-0.066975392,-0.061984538,-0.038471111,-0.050971771,-0.060466428,-0.035042204,-0.085299699,-0.047658203,-0.057242709,-0.041667624,-0.047741316,-0.054879424,-0.055277452,-0.044878863,-0.03764531,-0.055521304,-0.038741294,-0.052210738,-0.068632803,-0.055174234,-0.045677349,-0.053350955,-0.085000427,-0.063288007,-0.069806702,-0.064909136,-0.045513658,-0.037283113,-0.05871767,-0.046562283,-0.058095024,-0.044711116,-0.047707394,-0.043870592,-0.045932502,-0.048323349,-0.041207755,-0.04430192,-0.037330887,-0.07319467,-0.048837719,-0.05921052,-0.064489034,-0.067008298,-0.054964536,-0.035303119,-0.065174932,-0.07459128,-0.069545595,-0.038463767,-0.045881705,-0.039521569,-0.050154739,-0.045948654,-0.044056705,-0.049644839,-0.054210753,-0.045830164,-0.042280121,-0.05392147,-0.042106931,-0.063306546,-0.062721602,-0.054947881,-0.054102024,-0.049738287,-0.035504732,-0.061788863,-0.095647237,-0.056340679,-0.065164004,-0.06427847,-0.052387539
Culex_quinquefasciatus,-0.018350052,-0.023935173,-0.021624173,-0.009544788,-0.033861779,-0.00983447,-0.019339575,-0.013039467,-0.024002987,-0.018398482,-0.017142328,-0.014900745,-0.014820161,-0.018713606,-0.01366849,-0.005007869,-0.02782064,-0.02740265,-0.016739638,-0.013996004,-0.023907712,-0.017645898,-0.017782735,-0.039052131,-0.020162942,-0.031234453,-0.02473021,-0.013180738,-0.018422048,-0.016870603,-0.014509551,-0.021330124,-0.028018622,-0.010448658,-0.028834363,-0.018350481,-0.021478036,-0.018917473,-0.025920089,-0.026772218,-0.012674716,-0.024866675,-0.019187525,-0.016219665,-0.023255023,-0.008446801,-0.017465712,-0.026479902,-0.012206753,-0.01991755,-0.012894218,-0.026482797,-0.03950918,-0.018948216,-0.021802373,-0.01692173,-0.012120943,-0.017801752,-0.028855827,-0.022770612,-0.019422589,-0.013034191,-0.021785982,-0.025183234,-0.015358994,-0.023173482,-0.011608457,-0.017323929,-0.034076018,-0.015070688,-0.016400684,-0.034506977,-0.009144805,-0.010375244,-0.022129752,-0.02423707,-0.018982949,-0.020426671,-0.024275958,-0.017073111,-0.007863234,-0.015963513,-0.019043301,-0.009181429,-0.03000891,-0.025804695,-0.008222486,-0.026942799,-0.028551459,-0.025638168,-0.018355466,-0.033700979,-0.021994418,-0.021865233,-0.017561695,-0.02810186,-0.027427059,-0.013949349,-0.019774685,-0.022003101,-0.020140848
Anopheles_aquasalis,0.121505282,0.118224488,0.224084675,0.154629539,0.192122514,0.090269303,0.304583992,0.079832622,0.22381368,0.085230347,0.250864776,0.260005145,0.097662789,0.093141079,0.003443402,0.091813157,0.149934048,0.126405159,0.151425957,0.260062055,0.099979126,0.13444523,0.294880816,0.203136804,0.066283911,0.096945032,0.271187746,0.194973863,0.001291988,0.126419765,0.475711717,0.208296583,0.120202166,0.099377495,0.149863359,0.170871518,0.173557073,0.146076926,0.180137417,0.17572998,0.144734888,0.339625518,0.144522035,0.098726805,0.209437994,0.124705893,0.128803861,0.249787077,0.31688448,0.30796263,0.271768372,0.125676128,0.097428114,0.146790428,0.241039979,0.174008039,0.101346245,0.156573304,0.269910372,0.36349573,0.213455859,0.148957085,0.083257362,0.143661546,0.136836091,0.217087747,0.063807143,0.130432141,0.246577688,0.308767222,0.194189329,0.109504467,0.234056255,0.132961351,0.131635079,0.113484806,0.07771776,0.256944474,0.228357955,0.219769773,0.259119922,0.149514319,0.150525004,0.145657924,0.257672182,0.159686558,0.172154454,0.269846166,0.123124629,0.105398551,0.281719824,0.225496746,0.174644863,0.196368749,0.19246861,0.179572978,-0.00096027,0.163860948,0.205876809,0.12460905,0.174094696
Anopheles_darlingi,0.121505282,0.118224488,0.224084675,0.154629539,0.192122514,0.090269303,0.304583992,0.079832622,0.22381368,0.085230347,0.250864776,0.260005145,0.097662789,0.093141079,0.21336176,0.091813157,0.149934048,0.126405159,0.151425957,0.260062055,0.099979126,0.13444523,0.294880816,0.203136804,0.066283911,0.096945032,0.271187746,0.194973863,0.100582908,0.126419765,0.475711717,0.208296583,0.120202166,0.099377495,0.149863359,0.170871518,0.173557073,0.146076926,0.180137417,0.17572998,0.144734888,0.339625518,0.144522035,0.098726805,0.209437994,0.124705893,0.128803861,0.249787077,0.31688448,0.30796263,0.271768372,0.125676128,0.097428114,0.146790428,0.241039979,0.174008039,0.101346245,0.156573304,0.269910372,0.36349573,0.213455859,0.148957085,0.083257362,0.143661546,0.136836091,0.217087747,0.063807143,0.130432141,0.246577688,0.308767222,0.194189329,0.109504467,0.234056255,0.132961351,0.131635079,0.113484806,0.07771776,0.256944474,0.228357955,0.219769773,0.259119922,0.149514319,0.150525004,0.145657924,0.257672182,0.159686558,0.172154454,0.269846166,0.123124629,0.105398551,0.281719824,0.225496746,0.174644863,0.196368749,0.19246861,0.179572978,0.359497483,0.163860948,0.205876809,0.12460905,0.180791366
Anopheles_arabiensis,1.165197386,1.829031977,1.076925986,0.009098322,1.695074392,0.017289031,2.041217036,1.828202758,0.988610944,1.206900837,1.252878077,0.827831865,1.131616342,1.549575809,0.21336176,1.701167291,0.969669743,0.854637176,2.466055792,0.755819113,1.11205063,1.250420133,0.913578701,0.803389802,1.876886876,1.406758452,1.327137297,1.939095618,0.100582908,1.744581528,0.935990372,1.079141524,0.636962043,1.83180022,1.241462292,1.051150869,0.874202614,1.389744992,0.734836872,0.95619427,0.487034099,0.980872443,1.017933308,1.213173251,0.860920071,1.887656713,2.900533425,0.885381386,0.773449289,1.393405449,2.320770932,3.029791505,0.918362881,0.609806365,1.845056592,1.085814357,2.131535247,1.761352705,0.746176051,1.428437471,0.626323028,1.080461167,1.044225273,1.698953999,0.826250299,0.694403319,1.177597857,0.904505778,1.163880586,0.858406142,0.765845483,1.231192948,1.367530516,1.208412672,2.931520059,0.785541015,0.811274442,1.133089909,0.763111817,3.167239828,1.308396779,1.100353364,1.095096103,0.454732827,1.335174569,1.456108972,1.424606563,1.149269866,2.380014019,0.802769793,1.243756368,0.788561015,1.115316076,1.749684224,2.611099206,0.932678256,0.359497483,1.77336779,1.051307233,0.967495546,1.244026454
Anopheles_coluzzii,2.800913169,2.064487855,1.076925986,1.0958629,2.773268751,1.59769436,2.56331647,1.98473964,2.286905891,1.870108767,1.540917508,1.364114095,1.178792543,1.549575809,2.150400306,2.16703716,1.761847068,1.491594009,2.466055792,1.038780228,1.28864646,1.251440108,1.484756055,1.015238652,3.122030253,1.406758452,1.557016514,2.100598559,1.975737386,2.285493973,1.04900292,1.637282548,0.905329396,2.900130603,1.241462292,1.13380311,1.437329969,1.389744992,1.504625584,0.95619427,0.580498206,1.235745873,1.017933308,3.62285687,0.860920071,2.392432491,4.271692777,2.430300735,1.005484549,1.757226151,3.471741137,3.029791505,1.278631283,1.035149347,1.845056592,1.085814357,2.131535247,2.455125148,1.404963078,1.859223493,1.077513494,1.080461167,1.195800512,2.434782798,1.329449654,1.864379188,1.177597857,1.443217276,2.188990595,1.374711951,1.330165933,1.267227619,1.540092681,1.577967739,2.931520059,0.946144515,1.022391916,1.342030976,1.416957325,3.167239828,1.479630284,2.291905792,1.71347546,1.139480932,1.335174569,1.456108972,1.833293413,1.562300645,2.380014019,1.460855056,2.629724861,1.162380763,1.598741596,2.394619831,2.611099206,0.932678256,1.306626114,2.35815903,1.598784357,1.471706753,1.736634856
